종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"005680","삼영전자","9320","200","2.19","692","13.47","754","12.36","26481","0.35","300","3.22"
"023000","삼원강재","2725","15","0.55","418","6.52",,,"6102","0.45","110","4.04"
"004380","삼익THK","11220","-50","-0.44","48","233.75",,,"9792","1.15","100","0.89"
"002450","삼익악기","1096","2","0.18","42","26.10",,,"3245","0.34","50","4.56"
"032280","삼일","1720","-24","-1.38","182","9.45",,,"4039","0.43","30","1.74"
"002290","삼일기업공사","3200","0","0.00","310","10.32",,,"5262","0.61","175","5.47"
"004440","삼일씨엔에스","4300","-50","-1.15","160","26.88",,,"21133","0.20","0","0.00"
"000520","삼일제약","9050","650","7.74","116","78.02",,,"8838","1.02","0","0.00"
"009770","삼정펄프","26550","-50","-0.19","5589","4.75",,,"89655","0.30","1000","3.77"
"037460","삼지전자","8570","0","0.00","2061","4.16",,,"22651","0.38","450","5.25"
"032750","삼진","4565","0","0.00","13","351.15",,,"10240","0.45","70","1.53"
"054090","삼진엘앤디","1393","8","0.58",,,,,"2863","0.49","0","0.00"
"005500","삼진제약","19540","-60","-0.31","1460","13.38",,,"20772","0.94","800","4.09"
"000250","삼천당제약","185200","-1800","-0.96",,,,,"9689","19.11","0","0.00"
"004690","삼천리","89600","-300","-0.33","35116","2.55","18290","4.90","443054","0.20","3000","3.35"
"024950","삼천리자전거","4755","-50","-1.04","430","11.06",,,"7621","0.62","0","0.00"
"038500","삼표시멘트","3075","-40","-1.28","315","9.76","453","6.78","6575","0.47","100","3.25"
"437730","삼현","24100","-300","-1.23","1107","21.77",,,"5692","4.23","0","0.00"
"017480","삼현철강","4940","-10","-0.20","674","7.33",,,"12596","0.39","300","6.07"
"010960","삼호개발","3480","-35","-1.00","675","5.16",,,"10168","0.34","190","5.46"
"046390","삼화네트웍스","1781","-11","-0.61",,,,,"1422","1.25","0","0.00"
"004450","삼화왕관","31850","150","0.47",,,,,"58505","0.54","1200","3.77"
"009470","삼화전기","52600","600","1.15","840","62.62","4038","13.03","10981","4.79","300","0.57"
"011230","삼화전자","3815","0","0.00",,,,,"1419","2.69","0","0.00"
"001820","삼화콘덴서","45250","600","1.34","2028","22.31","3284","13.78","23733","1.91","500","1.10"
"000390","삼화페인트","7510","20","0.27","685","10.96",,,"13069","0.57","400","5.33"
"027580","상보","1512","-10","-0.66","8","189.00",,,"1092","1.38","0","0.00"
"038540","상상인","3035","-35","-1.14",,,,,"12068","0.25","0","0.00"
"415580","상상인제3호스팩","2110","5","0.24",,,,,,,"0","0.00"
"452670","상상인제4호스팩","2040","0","0.00",,,,,,,"0","0.00"
"001290","상상인증권","622","-8","-1.27","5","124.40",,,"2203","0.28","0","0.00"
"041650","상신브레이크","3645","45","1.25","726","5.02",,,"10590","0.34","110","3.02"
"091580","상신이디피","13040","-160","-1.21","1944","6.71",,,"10904","1.20","120","0.92"
"263810","상신전자","3450","0","0.00","157","21.97",,,"3048","1.13","0","0.00"
"089980","상아프론테크","22450","200","0.90","769","29.19","516","43.51","12381","1.81","200","0.89"
"042940","상지건설","3235","-95","-2.85","3680","0.88",,,"10210","0.32","0","0.00"
"042600","새로닉스","14630","-200","-1.35",,,,,"13905","1.05","0","0.00"
"075180","새론오토모티브","3800","0","0.00","173","21.97",,,"11995","0.32","140","3.68"
"107600","새빗켐","30200","-900","-2.89",,,,,"12973","2.33","200","0.66"
"411080","샌즈랩","7400","-100","-1.33","33","224.24",,,"2981","2.48","0","0.00"
"252990","샘씨엔에스","6000","70","1.18",,,,,"2093","2.87","0","0.00"
"007540","샘표","49800","100","0.20","5210","9.56",,,"98187","0.51","200","0.40"
"248170","샘표식품","31550","350","1.12","2284","13.81",,,"51784","0.61","200","0.63"
"378800","샤페론","2600","-190","-6.81",,,,,"823","3.16","0","0.00"
"294630","서남","4310","70","1.65",,,,,"468","9.21","0","0.00"
"038070","서린바이오","8200","50","0.61",,,,,"9710","0.84","100","1.22"
"006730","서부T&D","6590","10","0.15","2134","3.09","483","13.64","13386","0.49","50","0.76"
"079650","서산","1270","-3","-0.24","78","16.28",,,"3524","0.36","0","0.00"
"100660","서암기계공업","5010","-160","-3.09","153","32.75",,,"5214","0.96","35","0.70"
"007860","서연","8380","-30","-0.36","5174","1.62",,,"29621","0.28","150","1.79"
"200880","서연이화","16630","-500","-2.92","5839","2.85","6694","2.48","32626","0.51","200","1.20"
"019770","서연탑메탈","4030","-170","-4.05","727","5.54",,,"7208","0.56","65","1.61"
"017390","서울가스","55600","0","0.00","5188","10.72",,,"273495","0.20","2250","4.05"
"043710","서울리거","677","-30","-4.24",,,,,"536","1.26","0","0.00"
"092190","서울바이오시스","4400","-170","-3.72",,,,,"394","11.17","0","0.00"
"046890","서울반도체","9310","0","0.00",,,"200","46.53","12013","0.77","136","1.46"
"004410","서울식품","175","-1","-0.57",,,,,"71","2.46","0","0.00"
"004415","서울식품우","1454","0","0.00",,,,,,,"0","0.00"
"063170","서울옥션","8500","340","4.17",,,,,"6935","1.23","0","0.00"
"027040","서울전자통신","331","-2","-0.60",,,,,"559","0.59","0","0.00"
"018680","서울제약","3960","100","2.59","302","13.11",,,"3308","1.20","0","0.00"
"021050","서원","1270","-10","-0.78",,,,,"2612","0.49","0","0.00"
"093920","서원인텍","5610","-20","-0.36","775","7.24",,,"11013","0.51","400","7.13"
"189860","서전기전","5960","-130","-2.13",,,,,"3130","1.90","0","0.00"
"178320","서진시스템","27350","-1150","-4.04",,,"2818","9.71","13425","2.04","0","0.00"
"122690","서진오토모티브","2605","75","2.96","417","6.25",,,"4197","0.62","0","0.00"
"140070","서플러스글로벌","3095","-40","-1.28","166","18.64",,,"5402","0.57","30","0.97"
"011370","서한","855","2","0.23","85","10.06",,,"3976","0.22","30","3.51"
"065710","서호전기","19520","10","0.05","3112","6.27",,,"18856","1.04","1500","7.68"
"008490","서흥","19000","-350","-1.81","550","34.55","1444","13.16","38283","0.50","100","0.53"
"035890","서희건설","1328","-4","-0.30","683","1.94",,,"4222","0.31","45","3.39"
"357550","석경에이티","48200","1100","2.34","635","75.91",,,"6607","7.30","0","0.00"
"003100","선광","16860","100","0.60","5163","3.27",,,"62479","0.27","400","2.37"
"007610","선도전기","3000","0","0.00",,,,,"1267","2.37","0","0.00"
"067370","선바이오","7930","90","1.15","374","21.20",,,"2284","3.47","75","0.95"
"171090","선익시스템","45100","-850","-1.85",,,"1385","32.56","8205","5.50","0","0.00"
"136490","선진","6910","110","1.62","585","11.81",,,"18088","0.38","100","1.45"
"086710","선진뷰티사이언스","15490","-360","-2.27","467","33.17","977","15.85","5817","2.66","40","0.26"
"014620","성광벤드","13740","-550","-3.85","1402","9.80","1343","10.23","18097","0.76","150","1.09"
"037350","성도이엔지","4180","5","0.12","281","14.88",,,"18406","0.23","100","2.39"
"014910","성문전자","1354","-5","-0.37",,,,,"1703","0.80","0","0.00"
"014915","성문전자우","5910","290","5.16",,,,,,,"10","0.17"
"003080","성보화학","2815","-80","-2.76","65","43.31",,,"6779","0.42","135","4.80"
"004980","성신양회","8680","-130","-1.48","2683","3.24",,,"21426","0.41","350","4.03"
"004985","성신양회우","12230","10","0.08",,,,,,,"400","3.27"
"011300","성안머티리얼스","1092","6","0.55",,,,,"402","2.72","0","0.00"
"081580","성우전자","3430","-30","-0.87",,,,,"6975","0.49","0","0.00"
"045300","성우테크론","3175","15","0.47",,,,,"6923","0.46","0","0.00"
"015750","성우하이텍","7630","-190","-2.43","2125","3.59",,,"16604","0.46","150","1.97"
"365340","성일하이텍","62600","-3100","-4.72","2068","30.27","206","303.44","25675","2.44","0","0.00"
"000180","성창기업지주","1680","-3","-0.18",,,,,"9003","0.19","0","0.00"
"080470","성창오토텍","4040","110","2.80","753","5.37",,,"6590","0.61","50","1.24"
"043260","성호전자","1620","-19","-1.16","364","4.45",,,"2086","0.78","0","0.00"
"148150","세경하이테크","8470","120","1.44","988","8.57","1043","8.12","4101","2.07","300","3.54"
"002420","세기상사","5960","10","0.17",,,,,"4867","1.22","0","0.00"
"188260","세니젠","2920","-100","-3.31",,,,,"2094","1.39","0","0.00"
"053060","세동","1297","-3","-0.23","557","2.33",,,"2120","0.61","0","0.00"
"340440","세림B&G","1581","3","0.19","134","11.80",,,"1165","1.36","0","0.00"
"017510","세명전기","7120","-130","-1.79","86","82.79",,,"4917","1.45","70","0.98"
"004360","세방","13080","190","1.47","3195","4.09",,,"48847","0.27","300","2.29"
"004365","세방우","7630","-20","-0.26",,,,,,,"305","4.00"
"004490","세방전지","91300","100","0.11","8888","10.27","11880","7.69","99261","0.92","700","0.77"
"011560","세보엠이씨","10850","-120","-1.09","3014","3.60",,,"21017","0.52","550","5.07"
"396300","세아메카닉스","3175","-35","-1.09","240","13.23","282","11.28","2653","1.20","0","0.00"
"001430","세아베스틸지주","19660","-320","-1.60","3576","5.50","3032","6.49","54525","0.36","1200","6.10"
"306200","세아제강","130000","-2200","-1.66","67438","1.93","40803","3.19","356148","0.37","8000","6.15"
"003030","세아제강지주","188000","-6500","-3.34","70197","2.68","64105","2.93","445151","0.42","2000","1.06"
"019440","세아특수강","13820","-20","-0.14",,,,,"39091","0.35","1000","7.24"
"058650","세아홀딩스","104600","1100","1.06","21043","4.97",,,"551507","0.19","4000","3.82"
"013000","세우글로벌","1279","-19","-1.46","89","14.37",,,"1687","0.76","0","0.00"
"100700","세운메디칼","2755","0","0.00","345","7.99",,,"3122","0.88","70","2.54"
"024830","세원물산","6780","10","0.15","1525","4.45",,,"42723","0.16","100","1.47"
"091090","세원이앤씨","1270","0","0.00",,,,,"3599","0.35","0","0.00"
"021820","세원정공","8210","-50","-0.61",,,,,"51131","0.16","100","1.22"
"067830","세이브존I&C","2260","5","0.22","361","6.26",,,"12561","0.18","30","1.33"
"258830","세종메디칼","412","0","0.00",,,,,"312","1.32","0","0.00"
"036630","세종텔레콤","570","-1","-0.18","169","3.37",,,"1447","0.39","0","0.00"
"039310","세중","1891","-2","-0.11","759","2.49",,,"5588","0.34","0","0.00"
"075580","세진중공업","9470","-170","-1.76","312","30.35","484","19.57","3292","2.88","200","2.11"
"067770","세진티에스","2720","-45","-1.63",,,,,"5246","0.52","0","0.00"
"053450","세코닉스","5950","-190","-3.09","778","7.65","1007","5.91","8414","0.71","100","1.68"
"222810","세토피아","1080","0","0.00",,,,,"440","2.45","0","0.00"
"252500","세화피앤씨","987","0","0.00","67","14.73",,,"946","1.04","17","1.72"
"321370","센서뷰","3255","-80","-2.40",,,,,"534","6.10","0","0.00"
"347000","센코","2755","0","0.00",,,,,"1171","2.35","0","0.00"
"331920","셀레믹스","3485","80","2.35",,,,,"1945","1.79","0","0.00"
"049180","셀루메드","1672","73","4.57",,,,,"525","3.18","0","0.00"
"299660","셀리드","2970","685","29.98",,,,,"2676","1.11","0","0.00"
"268600","셀리버리","6680","0","0.00",,,,,,,"0","0.00"
"108860","셀바스AI","12850","180","1.42",,,"883","14.55","4877","2.63","0","0.00"
"208370","셀바스헬스케어","4910","650","15.26","215","22.84",,,"2342","2.10","0","0.00"
"318160","셀바이오휴먼텍","3530","25","0.71",,,,,"4814","0.73","0","0.00"
"068270","셀트리온","193400","4200","2.22","3759","51.45","4676","41.36","81950","2.36","500","0.26"
"068760","셀트리온제약","94500","2000","2.16","514","183.85",,,"9107","10.38","0","0.00"
"068940","셀피글로벌","778","0","0.00",,,,,"538","1.45","0","0.00"
"060230","소니드","1083","-63","-5.50",,,,,"2694","0.40","0","0.00"
"290690","소룩스","12200","-150","-1.21",,,,,"2131","5.73","0","0.00"
"032680","소프트센","580","-4","-0.68",,,,,"507","1.14","0","0.00"
"032685","소프트센우","8100","50","0.62",,,,,,,"0","0.00"
"258790","소프트캠프","1147","8","0.70",,,,,"474","2.42","0","0.00"
"066910","손오공","1884","-2","-0.11",,,,,"648","2.91","0","0.00"
"043100","솔고바이오","385","0","0.00",,,,,"287","1.34","0","0.00"
"336370","솔루스첨단소재","16870","480","2.93","2063","8.18","98","172.02","8062","2.09","100","0.59"
"33637K","솔루스첨단소재1우","3105","85","2.81",,,,,,,"101","3.25"
"33637L","솔루스첨단소재2우B","6360","170","2.75",,,,,,,"100","1.57"
"248070","솔루엠","18990","10","0.05","2464","7.71","2549","7.45","8195","2.32","0","0.00"
"035610","솔본","4235","-5","-0.12","1714","2.47",,,"6418","0.66","0","0.00"
"357780","솔브레인","259500","-5000","-1.89","16832","15.42","23439","11.07","115118","2.25","2000","0.77"
"036830","솔브레인홀딩스","57200","-300","-0.52","4406","12.98",,,"59882","0.96","200","0.35"
"304100","솔트룩스","16940","-290","-1.68",,,,,"6033","2.81","0","0.00"
"328380","솔트웨어","1186","2","0.17","22","53.91",,,"670","1.77","0","0.00"
"004430","송원산업","11320","-120","-1.05","1452","7.80",,,"29400","0.39","250","2.21"
"086980","쇼박스","3600","95","2.71",,,,,"1680","2.14","0","0.00"
"050960","수산아이앤티","10380","-80","-0.76","825","12.58",,,"12522","0.83","125","1.20"
"126720","수산인더스트리","21600","-200","-0.92","3414","6.33","3460","6.24","34768","0.62","800","3.70"
"017550","수산중공업","2175","35","1.64","298","7.30",,,"2813","0.77","10","0.46"
"084180","수성웹툰","580","-5","-0.85",,,,,"656","0.88","0","0.00"
"253840","수젠텍","5170","260","5.30",,,,,"7355","0.70","0","0.00"
"298830","슈어소프트테크","5260","190","3.75","100","52.60",,,"1567","3.36","0","0.00"
"236200","슈프리마","25300","-150","-0.59","3316","7.63","4202","6.02","29583","0.86","0","0.00"
"094840","슈프리마에이치큐","6640","-40","-0.60","3989","1.66",,,"22636","0.29","0","0.00"
"192440","슈피겐코리아","28200","100","0.36","7073","3.99","6555","4.30","77532","0.36","696","2.47"
"424960","스마트레이더시스템","8920","-390","-4.19",,,,,"1426","6.26","0","0.00"
"136510","스마트솔루션즈","63","1","1.61",,,,,,,"0","0.00"
"099440","스맥","3430","-45","-1.29","476","7.21",,,"2865","1.20","0","0.00"
"053210","스카이라이프","5060","30","0.60",,,"551","9.19","14829","0.34","350","6.92"
"033790","스카이문스테크놀로지","13200","-40","-0.30",,,,,"1281","10.30","0","0.00"
"276040","스코넥","3730","-35","-0.93",,,,,"1816","2.05","0","0.00"
"159910","스킨앤스킨","1100","-34","-3.00",,,,,"512","2.15","0","0.00"
"060240","스타코링크","1227","3","0.25",,,,,"1022","1.20","0","0.00"
"115570","스타플렉스","2985","-125","-4.02",,,,,"8004","0.37","0","0.00"
"330730","스톤브릿지벤처스","3890","-60","-1.52","356","10.93",,,"5094","0.76","300","7.71"
"352090","스톰테크","7140","200","2.88","936","7.63",,,"6093","1.17","300","4.20"
"253450","스튜디오드래곤","37250","-1450","-3.75","1001","37.21","1654","22.51","23546","1.58","0","0.00"
"408900","스튜디오미르","3040","-55","-1.78","80","38.00",,,"1170","2.60","0","0.00"
"204630","스튜디오산타클로스","155","0","0.00",,,,,"414","0.37","0","0.00"
"415380","스튜디오삼익","9940","80","0.81","649","15.32",,,"5806","1.71","0","0.00"
"026890","스틱인베스트먼트","9320","10","0.11","754","12.36",,,"6906","1.35","250","2.68"
"013810","스페코","3085","-10","-0.32",,,,,"2942","1.05","0","0.00"
"203690","스피어파워","5720","-430","-6.99",,,,,"2223","2.57","0","0.00"
"049830","승일","7770","-20","-0.26","71","109.44",,,"24624","0.32","85","1.09"
"020710","시공테크","4340","15","0.35","436","9.95",,,"6933","0.63","80","1.84"
"033170","시그네틱스","1170","-21","-1.76",,,,,"1376","0.85","0","0.00"
"048870","시너지이노베이션","3065","15","0.49","28","109.46",,,"2153","1.42","0","0.00"
"025320","시노펙스","11160","260","2.39","180","62.00",,,"1616","6.91","0","0.00"
"134790","시디즈","27100","-450","-1.63","1456","18.61",,,"38587","0.70","500","1.85"
"269620","시스웍","889","0","0.00",,,,,,,"0","0.00"
"429270","시지트로닉스","11110","-630","-5.37",,,,,"6432","1.73","0","0.00"
"418250","시큐레터","6550","0","0.00",,,,,"2139","3.06","0","0.00"
"131090","시큐브","905","9","1.00","143","6.33",,,"1138","0.80","25","2.76"
"232830","시큐센","2050","-10","-0.49",,,,,"1124","1.82","0","0.00"
"462870","시프트업","62100","-4500","-6.76","3004","20.67","3671","16.92","3652","17.00","0","0.00"
"016590","신대양제지","5610","0","0.00","1359","4.13",,,"17480","0.32","150","2.67"
"290520","신도기연","2500","-60","-2.34",,,,,"3686","0.68","0","0.00"
"029530","신도리코","37700","-50","-0.13","6371","5.92",,,"114955","0.33","1500","3.98"
"004970","신라교역","10740","-140","-1.29","1087","9.88","2016","5.33","36114","0.30","500","4.66"
"001000","신라섬유","1200","0","0.00",,,,,"607","1.98","0","0.00"
"025870","신라에스지","6970","10","0.14","74","94.19",,,"4368","1.60","0","0.00"
"215600","신라젠","3090","-30","-0.96",,,,,"517","5.98","0","0.00"
"065350","신성델타테크","58000","-1600","-2.68","463","125.27",,,"7621","7.61","120","0.21"
"416180","신성에스티","35300","-600","-1.67","1229","28.72",,,"10776","3.28","200","0.57"
"011930","신성이엔지","1885","-29","-1.52","80","23.56","180","10.49","1195","1.58","0","0.00"
"005390","신성통상","2510","230","10.09","579","4.34",,,"2950","0.85","50","1.99"
"004170","신세계","149700","-3300","-2.16","23574","6.35","33731","4.44","445995","0.34","4000","2.67"
